Date,close
24-Mar-20,7801.05
23-Mar-20,7610.25
20-Mar-20,8745.45
19-Mar-20,8263.45
18-Mar-20,8468.8
17-Mar-20,8967.05
16-Mar-20,9197.4
13-Mar-20,9955.2
12-Mar-20,9590.15
11-Mar-20,10458.4
09-Mar-20,10451.45
06-Mar-20,10989.45
05-Mar-20,11269
04-Mar-20,11251
03-Mar-20,11303.3
02-Mar-20,11132.75
28-Feb-20,11201.75
27-Feb-20,11633.3
26-Feb-20,11678.5
25-Feb-20,11797.9
24-Feb-20,11829.4
20-Feb-20,12080.85
19-Feb-20,12125.9
18-Feb-20,11992.5
17-Feb-20,12045.8
14-Feb-20,12113.45
13-Feb-20,12174.65
12-Feb-20,12201.2
11-Feb-20,12107.9
10-Feb-20,12031.5
07-Feb-20,12098.35
06-Feb-20,12137.95
05-Feb-20,12089.15
04-Feb-20,11979.65
03-Feb-20,11707.9
01-Feb-20,11661.85
31-Jan-20,11962.1
30-Jan-20,12035.8
29-Jan-20,12129.5
28-Jan-20,12055.8
27-Jan-20,12119
24-Jan-20,12248.25
23-Jan-20,12180.35
22-Jan-20,12106.9
21-Jan-20,12169.85
20-Jan-20,12224.55
17-Jan-20,12352.35
16-Jan-20,12355.5
15-Jan-20,12343.3
14-Jan-20,12362.3
13-Jan-20,12329.55
10-Jan-20,12256.8
09-Jan-20,12215.9
08-Jan-20,12025.35
07-Jan-20,12052.95
06-Jan-20,11993.05
03-Jan-20,12226.65
02-Jan-20,12282.2
01-Jan-20,12182.5
31-Dec-19,12168.45
30-Dec-19,12255.85
27-Dec-19,12245.8
26-Dec-19,12126.55
24-Dec-19,12214.55
23-Dec-19,12262.75
20-Dec-19,12271.8
19-Dec-19,12259.7
18-Dec-19,12221.65
17-Dec-19,12165
16-Dec-19,12053.95
13-Dec-19,12086.7
12-Dec-19,11971.8
11-Dec-19,11910.15
10-Dec-19,11856.8
09-Dec-19,11937.5
06-Dec-19,11921.5
05-Dec-19,12018.4
04-Dec-19,12043.2
03-Dec-19,11994.2
02-Dec-19,12048.2
29-Nov-19,12056.05
28-Nov-19,12151.15
27-Nov-19,12100.7
26-Nov-19,12037.7
25-Nov-19,12073.75
22-Nov-19,11914.4
21-Nov-19,11968.4
20-Nov-19,11999.1
19-Nov-19,11940.1
18-Nov-19,11884.5
15-Nov-19,11895.45
14-Nov-19,11872.1
13-Nov-19,11840.45
11-Nov-19,11913.45
08-Nov-19,11908.15
07-Nov-19,12012.05
06-Nov-19,11966.05
05-Nov-19,11917.2
04-Nov-19,11941.3
01-Nov-19,11890.6
31-Oct-19,11877.45
30-Oct-19,11844.1
29-Oct-19,11786.85
27-Oct-19,11627.15
25-Oct-19,11583.9
24-Oct-19,11582.6
23-Oct-19,11604.1
22-Oct-19,11588.35
18-Oct-19,11661.85
17-Oct-19,11586.35
16-Oct-19,11464
15-Oct-19,11428.3
14-Oct-19,11341.15
11-Oct-19,11305.05
10-Oct-19,11234.55
09-Oct-19,11313.3
07-Oct-19,11126.4
04-Oct-19,11174.75
03-Oct-19,11314
01-Oct-19,11359.9
30-Sep-19,11474.45
27-Sep-19,11512.4
26-Sep-19,11571.2
25-Sep-19,11440.2
24-Sep-19,11588.2
23-Sep-19,11600.2
20-Sep-19,11274.2
19-Sep-19,10704.8
18-Sep-19,10840.65
17-Sep-19,10817.6
16-Sep-19,11003.5
13-Sep-19,11075.9
12-Sep-19,10982.8
11-Sep-19,11035.7
09-Sep-19,11003.05
06-Sep-19,10946.2
05-Sep-19,10847.9
04-Sep-19,10844.65
03-Sep-19,10797.9
30-Aug-19,11023.25
29-Aug-19,10948.3
28-Aug-19,11046.1
27-Aug-19,11105.35
26-Aug-19,11057.85
23-Aug-19,10829.35
22-Aug-19,10741.35
21-Aug-19,10918.7
20-Aug-19,11017
19-Aug-19,11053.9
16-Aug-19,11047.8
14-Aug-19,11029.4
13-Aug-19,10925.85
09-Aug-19,11109.65
08-Aug-19,11032.45
07-Aug-19,10855.5
06-Aug-19,10948.25
05-Aug-19,10862.6
02-Aug-19,10997.35
01-Aug-19,10980
31-Jul-19,11118
30-Jul-19,11085.4
29-Jul-19,11189.2
26-Jul-19,11284.3
25-Jul-19,11252.15
24-Jul-19,11271.3
23-Jul-19,11331.05
22-Jul-19,11346.2
19-Jul-19,11419.25
18-Jul-19,11596.9
17-Jul-19,11687.5
16-Jul-19,11662.6
15-Jul-19,11588.35
12-Jul-19,11552.5
11-Jul-19,11582.9
10-Jul-19,11498.9
09-Jul-19,11555.9
08-Jul-19,11558.6
05-Jul-19,11811.15
04-Jul-19,11946.75
03-Jul-19,11916.75
02-Jul-19,11910.3
01-Jul-19,11865.6
28-Jun-19,11788.85
27-Jun-19,11841.55
26-Jun-19,11847.55
25-Jun-19,11796.45
24-Jun-19,11699.65
21-Jun-19,11724.1
20-Jun-19,11831.75
19-Jun-19,11691.45
18-Jun-19,11691.5
17-Jun-19,11672.15
14-Jun-19,11823.3
13-Jun-19,11914.05
12-Jun-19,11906.2
11-Jun-19,11965.6
10-Jun-19,11922.7
07-Jun-19,11870.65
06-Jun-19,11843.75
04-Jun-19,12021.65
03-Jun-19,12088.55
31-May-19,11922.8
30-May-19,11945.9
29-May-19,11861.1
28-May-19,11928.75
27-May-19,11924.75
24-May-19,11844.1
23-May-19,11657.05
22-May-19,11737.9
21-May-19,11709.1
20-May-19,11828.25
17-May-19,11407.15
16-May-19,11257.1
15-May-19,11157
14-May-19,11222.05
13-May-19,11148.2
10-May-19,11278.9
09-May-19,11301.8
08-May-19,11359.45
07-May-19,11497.9
06-May-19,11598.25
03-May-19,11712.25
02-May-19,11724.75
30-Apr-19,11748.15
26-Apr-19,11754.65
25-Apr-19,11641.8
24-Apr-19,11726.15
23-Apr-19,11575.95
22-Apr-19,11594.45
18-Apr-19,11752.8
16-Apr-19,11787.15
15-Apr-19,11690.35
12-Apr-19,11643.45
11-Apr-19,11596.7
10-Apr-19,11584.3
09-Apr-19,11671.95
08-Apr-19,11604.5
05-Apr-19,11665.95
04-Apr-19,11598
03-Apr-19,11643.95
02-Apr-19,11713.2
01-Apr-19,11669.15
29-Mar-19,11623.9
28-Mar-19,11570
27-Mar-19,11445.05
26-Mar-19,11483.25
25-Mar-19,11354.25
22-Mar-19,11456.9
20-Mar-19,11521.05
19-Mar-19,11532.4
18-Mar-19,11462.2
15-Mar-19,11426.85
14-Mar-19,11343.25
13-Mar-19,11341.7
12-Mar-19,11301.2
11-Mar-19,11168.05
08-Mar-19,11035.4
07-Mar-19,11058.2
06-Mar-19,11053
05-Mar-19,10987.45
01-Mar-19,10863.5
28-Feb-19,10792.5
27-Feb-19,10806.65
26-Feb-19,10835.3
25-Feb-19,10880.1
22-Feb-19,10791.65
21-Feb-19,10789.85
20-Feb-19,10735.45
19-Feb-19,10604.35
18-Feb-19,10640.95
15-Feb-19,10724.4
14-Feb-19,10746.05
13-Feb-19,10793.65
12-Feb-19,10831.4
11-Feb-19,10888.8
08-Feb-19,10943.6
07-Feb-19,11069.4
06-Feb-19,11062.45
05-Feb-19,10934.35
04-Feb-19,10912.25
01-Feb-19,10893.65
31-Jan-19,10830.95
30-Jan-19,10651.8
29-Jan-19,10652.2
28-Jan-19,10661.55
25-Jan-19,10780.55
24-Jan-19,10849.8
23-Jan-19,10831.5
22-Jan-19,10922.75
21-Jan-19,10961.85
18-Jan-19,10906.95
17-Jan-19,10905.2
16-Jan-19,10890.3
15-Jan-19,10886.8
14-Jan-19,10737.6
11-Jan-19,10794.95
10-Jan-19,10821.6
09-Jan-19,10855.15
08-Jan-19,10802.15
07-Jan-19,10771.8
04-Jan-19,10727.35
03-Jan-19,10672.25
02-Jan-19,10792.5
01-Jan-19,10910.1
31-Dec-18,10862.55
28-Dec-18,10859.9
27-Dec-18,10779.8
26-Dec-18,10729.85
24-Dec-18,10663.5
21-Dec-18,10754
20-Dec-18,10951.7
19-Dec-18,10967.3
18-Dec-18,10908.7
17-Dec-18,10888.35
14-Dec-18,10805.45
13-Dec-18,10791.55
12-Dec-18,10737.6
11-Dec-18,10549.15
10-Dec-18,10488.45
07-Dec-18,10693.7
06-Dec-18,10601.15
05-Dec-18,10782.9
04-Dec-18,10869.5
03-Dec-18,10883.75
30-Nov-18,10876.75
29-Nov-18,10858.7
28-Nov-18,10728.85
27-Nov-18,10685.6
26-Nov-18,10628.6
22-Nov-18,10526.75
21-Nov-18,10600.05
20-Nov-18,10656.2
19-Nov-18,10763.4
16-Nov-18,10682.2
15-Nov-18,10616.7
14-Nov-18,10576.3
13-Nov-18,10582.5
12-Nov-18,10482.2
09-Nov-18,10585.2
07-Nov-18,10598.4
06-Nov-18,10530
05-Nov-18,10524
02-Nov-18,10553
01-Nov-18,10380.45
31-Oct-18,10386.6
30-Oct-18,10198.4
29-Oct-18,10250.85
26-Oct-18,10030
25-Oct-18,10124.9
24-Oct-18,10224.75
23-Oct-18,10146.8
22-Oct-18,10245.25
19-Oct-18,10303.55
17-Oct-18,10453.05
16-Oct-18,10584.75
15-Oct-18,10512.5
12-Oct-18,10472.5
11-Oct-18,10234.65
10-Oct-18,10460.1
09-Oct-18,10301.05
08-Oct-18,10348.05
05-Oct-18,10316.45
04-Oct-18,10599.25
03-Oct-18,10858.25
01-Oct-18,11008.3
28-Sep-18,10930.45
27-Sep-18,10977.55
26-Sep-18,11053.8
25-Sep-18,11067.45
24-Sep-18,10967.4
21-Sep-18,11143.1
19-Sep-18,11234.35
18-Sep-18,11278.9
17-Sep-18,11377.75
14-Sep-18,11515.2
12-Sep-18,11369.9
11-Sep-18,11287.5
10-Sep-18,11438.1
07-Sep-18,11589.1
06-Sep-18,11536.9
05-Sep-18,11476.95
04-Sep-18,11520.3
03-Sep-18,11582.35
31-Aug-18,11680.5
30-Aug-18,11676.8
29-Aug-18,11691.9
28-Aug-18,11738.5
27-Aug-18,11691.95
24-Aug-18,11557.1
23-Aug-18,11582.75
21-Aug-18,11570.9
20-Aug-18,11551.75
17-Aug-18,11470.75
16-Aug-18,11385.05
14-Aug-18,11435.1
13-Aug-18,11355.75
10-Aug-18,11429.5
09-Aug-18,11470.7
08-Aug-18,11450
07-Aug-18,11389.45
06-Aug-18,11387.1
03-Aug-18,11360.8
02-Aug-18,11244.7
01-Aug-18,11346.2
31-Jul-18,11356.5
30-Jul-18,11319.55
27-Jul-18,11278.35
26-Jul-18,11167.3
25-Jul-18,11132
24-Jul-18,11134.3
23-Jul-18,11084.75
20-Jul-18,11010.2
19-Jul-18,10957.1
18-Jul-18,10980.45
17-Jul-18,11008.05
16-Jul-18,10936.85
13-Jul-18,11018.9
12-Jul-18,11023.2
11-Jul-18,10948.3
10-Jul-18,10947.25
09-Jul-18,10852.9
06-Jul-18,10772.65
05-Jul-18,10749.75
04-Jul-18,10769.9
03-Jul-18,10699.9
02-Jul-18,10657.3
29-Jun-18,10714.3
28-Jun-18,10589.1
27-Jun-18,10671.4
26-Jun-18,10769.15
25-Jun-18,10762.45
22-Jun-18,10821.85
21-Jun-18,10741.1
20-Jun-18,10772.05
19-Jun-18,10710.45
18-Jun-18,10799.85
15-Jun-18,10817.7
14-Jun-18,10808.05
13-Jun-18,10856.7
12-Jun-18,10842.85
11-Jun-18,10786.95
08-Jun-18,10767.65
07-Jun-18,10768.35
06-Jun-18,10684.65
05-Jun-18,10593.15
04-Jun-18,10628.5
01-Jun-18,10696.2
31-May-18,10736.15
30-May-18,10614.35
29-May-18,10633.3
28-May-18,10688.65
25-May-18,10605.15
24-May-18,10513.85
23-May-18,10430.35
22-May-18,10536.7
21-May-18,10516.7
18-May-18,10596.4
17-May-18,10682.7
16-May-18,10741.1
15-May-18,10801.85
14-May-18,10806.6
11-May-18,10806.5
10-May-18,10716.55
09-May-18,10741.7
08-May-18,10717.8
07-May-18,10715.5
04-May-18,10618.25
03-May-18,10679.65
02-May-18,10718.05
30-Apr-18,10739.35
27-Apr-18,10692.3
26-Apr-18,10617.8
25-Apr-18,10570.55
24-Apr-18,10614.35
23-Apr-18,10584.7
20-Apr-18,10564.05
19-Apr-18,10565.3
18-Apr-18,10526.2
17-Apr-18,10548.7
16-Apr-18,10528.35
13-Apr-18,10480.6
12-Apr-18,10458.65
11-Apr-18,10417.15
10-Apr-18,10402.25
09-Apr-18,10379.35
06-Apr-18,10331.6
05-Apr-18,10325.15
04-Apr-18,10128.4
03-Apr-18,10245
02-Apr-18,10211.8
28-Mar-18,10113.7
27-Mar-18,10184.15
26-Mar-18,10130.65
23-Mar-18,9998.05
22-Mar-18,10114.75
21-Mar-18,10155.25
20-Mar-18,10124.35
19-Mar-18,10094.25
16-Mar-18,10195.15
15-Mar-18,10360.15
14-Mar-18,10410.9
13-Mar-18,10426.85
12-Mar-18,10421.4
09-Mar-18,10226.85
08-Mar-18,10242.65
07-Mar-18,10154.2
06-Mar-18,10249.25
05-Mar-18,10358.85
01-Mar-18,10458.35
28-Feb-18,10492.85
27-Feb-18,10554.3
26-Feb-18,10582.6
23-Feb-18,10491.05
22-Feb-18,10382.7
21-Feb-18,10397.45
20-Feb-18,10360.4
19-Feb-18,10378.4
16-Feb-18,10452.3
15-Feb-18,10545.5
14-Feb-18,10500.9
12-Feb-18,10539.75
09-Feb-18,10454.95
08-Feb-18,10576.85
07-Feb-18,10476.7
06-Feb-18,10498.25
05-Feb-18,10666.55
02-Feb-18,10760.6
01-Feb-18,11016.9
31-Jan-18,11027.7
30-Jan-18,11049.65
29-Jan-18,11130.4
25-Jan-18,11069.65
24-Jan-18,11086
23-Jan-18,11083.7
22-Jan-18,10966.2
19-Jan-18,10894.7
18-Jan-18,10817
17-Jan-18,10788.55
16-Jan-18,10700.45
15-Jan-18,10741.55
12-Jan-18,10681.25
11-Jan-18,10651.2
10-Jan-18,10632.2
09-Jan-18,10637
08-Jan-18,10623.6
05-Jan-18,10558.85
04-Jan-18,10504.8
03-Jan-18,10443.2
02-Jan-18,10442.2
01-Jan-18,10435.55
